session_id,nrpess,dt_jornada,ponto_entrada,tempo_tela_segundos
sess_008377,nrpess_009612,2026-08-22 08:11:08.390891,campo_unico,48.57002654648578
sess_008378,nrpess_009606,2026-08-07 12:47:41.715655,campo_unico,19.50087276652611
sess_008379,nrpess_016065,2026-08-03 00:51:21.024992,atalho_direto,19.719978854277166
sess_008380,nrpess_020040,2026-08-13 13:26:45.127669,atalho_direto,52.65781802075278
sess_008381,nrpess_003264,2026-08-17 19:35:31.998987,atalho_direto,21.34495199920742
sess_008382,nrpess_000929,2026-08-17 16:26:17.684222,camera_scanner,45.9576954162453
sess_008383,nrpess_003968,2026-08-15 18:16:40.125165,campo_unico,41.3874464330612
sess_008384,nrpess_007314,2026-08-11 02:31:35.072896,atalho_direto,5.0
sess_008385,nrpess_001608,2026-08-01 12:45:40.158556,camera_scanner,64.42577803429575
sess_008386,nrpess_003850,2026-08-21 06:17:08.909768,campo_unico,15.449350477038628
sess_008387,nrpess_002139,2026-08-21 15:02:11.890195,campo_unico,45.18177131889298
sess_008388,nrpess_012242,2026-08-14 13:52:29.548532,atalho_direto,59.30538675120223
sess_008389,nrpess_007668,2026-08-13 15:08:07.437977,campo_unico,83.31552039940053
sess_008390,nrpess_004875,2026-08-17 01:12:54.622867,campo_unico,30.699541988253063
sess_008391,nrpess_017118,2026-08-15 19:31:05.525708,camera_scanner,47.880359691232975
sess_008392,nrpess_016956,2026-08-14 23:21:51.122666,atalho_direto,55.234668624352885
sess_008393,nrpess_009904,2026-08-13 18:26:21.915230,camera_scanner,50.41303552361587
sess_008394,nrpess_008035,2026-08-13 11:45:46.848796,camera_scanner,49.89627093381778
sess_008395,nrpess_006850,2026-08-05 07:07:08.069578,camera_scanner,26.9122491519285
sess_008396,nrpess_000980,2026-08-05 18:00:38.462942,campo_unico,62.89445783437513
sess_008397,nrpess_004064,2026-08-15 13:35:34.003580,camera_scanner,43.50196948875271
sess_008398,nrpess_011740,2026-08-11 05:19:25.948135,campo_unico,18.1818960027172
sess_008399,nrpess_003388,2026-08-09 11:05:36.529057,atalho_direto,47.6591378452228
sess_008400,nrpess_001779,2026-08-21 23:54:20.364302,atalho_direto,51.825753415764815
sess_008401,nrpess_019482,2026-08-20 06:00:25.653719,atalho_direto,67.35379782238363
sess_008402,nrpess_004956,2026-08-20 08:09:03.823038,atalho_direto,48.85111122537136
sess_008403,nrpess_000258,2026-08-22 00:55:53.963472,campo_unico,54.67892262236912
sess_008404,nrpess_008927,2026-08-16 02:06:50.046595,camera_scanner,56.9929651550068
sess_008405,nrpess_005272,2026-08-19 05:20:43.631009,campo_unico,77.91523754624275
sess_008406,nrpess_011427,2026-08-22 16:07:43.427358,atalho_direto,50.79038776846754
sess_008407,nrpess_002209,2026-08-06 12:09:02.257525,campo_unico,68.02606687413973
sess_008408,nrpess_002452,2026-08-10 07:42:22.913093,atalho_direto,82.07894959748683
sess_008409,nrpess_009082,2026-08-22 23:47:44.120776,atalho_direto,78.80939380057958
sess_008410,nrpess_000727,2026-08-19 18:20:38.618742,atalho_direto,53.617524930476776
sess_008411,nrpess_009721,2026-08-09 06:37:47.785386,campo_unico,40.75236469832988
sess_008412,nrpess_020510,2026-08-15 00:05:36.101509,atalho_direto,37.3419420788276
sess_008413,nrpess_007786,2026-08-02 14:10:32.129225,campo_unico,60.928749907716295
sess_008414,nrpess_006054,2026-08-17 00:35:08.023032,campo_unico,54.25100704756423
sess_008415,nrpess_005875,2026-08-05 18:01:10.391329,campo_unico,33.09225388545895
sess_008416,nrpess_000540,2026-08-10 18:41:41.375957,campo_unico,35.00512641249445
sess_008417,nrpess_005332,2026-08-15 02:45:09.204070,atalho_direto,37.43502403340878
sess_008418,nrpess_014197,2026-08-17 03:08:20.628816,atalho_direto,22.51032718772753
sess_008419,nrpess_011554,2026-08-06 05:56:51.283173,camera_scanner,25.1198209670964
sess_008420,nrpess_015511,2026-08-18 18:56:09.658836,campo_unico,54.0941560985385
sess_008421,nrpess_012048,2026-08-16 16:42:46.941784,camera_scanner,48.06869446370404
sess_008422,nrpess_011642,2026-08-12 06:44:12.763078,campo_unico,107.58212729060399
sess_008423,nrpess_006344,2026-08-19 23:49:57.693926,camera_scanner,54.274609794201616
sess_008424,nrpess_015752,2026-08-22 06:55:26.972487,campo_unico,61.78487745848192
sess_008425,nrpess_019219,2026-08-22 12:24:51.413935,atalho_direto,50.937267847500934
sess_008426,nrpess_017705,2026-08-19 12:25:52.233882,atalho_direto,38.548040980128846
sess_008427,nrpess_024590,2026-08-23 15:23:24.308769,campo_unico,35.94306112500014
sess_008428,nrpess_021989,2026-08-05 04:32:29.175154,campo_unico,68.62171660217612
sess_008429,nrpess_006532,2026-08-06 06:32:01.904096,campo_unico,60.29829628349011
sess_008430,nrpess_002981,2026-08-23 11:57:41.624452,campo_unico,56.23913476999742
sess_008431,nrpess_003741,2026-08-18 20:21:06.324574,camera_scanner,16.991733447967803
sess_008432,nrpess_024821,2026-08-23 19:05:29.861223,camera_scanner,65.2222241625412
sess_008433,nrpess_016587,2026-08-23 06:10:06.333039,campo_unico,28.950094512274482
sess_008434,nrpess_007021,2026-08-13 01:30:14.722990,atalho_direto,59.275524730433865
sess_008435,nrpess_010199,2026-08-18 10:39:12.649501,campo_unico,28.04499549506564
sess_008436,nrpess_011439,2026-08-19 11:25:30.910761,campo_unico,63.851737298063085
sess_008437,nrpess_016737,2026-08-02 15:07:40.763569,atalho_direto,9.699519355672813
sess_008438,nrpess_017737,2026-08-12 00:05:20.766363,atalho_direto,63.72387427324392
sess_008439,nrpess_003629,2026-08-03 07:15:39.038190,campo_unico,39.20972328022247
sess_008440,nrpess_014115,2026-08-03 09:29:16.717442,atalho_direto,63.50945326274618
sess_008441,nrpess_013927,2026-08-17 04:42:48.580159,campo_unico,45.378167968273864
sess_008442,nrpess_019840,2026-08-13 05:28:22.920069,atalho_direto,42.8095013924134
sess_008443,nrpess_006152,2026-08-03 17:02:01.146378,campo_unico,45.00528535419454
sess_008444,nrpess_011212,2026-08-09 18:13:59.378383,camera_scanner,68.17297769168681
sess_008445,nrpess_023567,2026-08-09 23:01:17.922816,campo_unico,29.845278647405625
sess_008446,nrpess_004800,2026-08-21 01:27:32.783080,camera_scanner,49.328336237138224
sess_008447,nrpess_023982,2026-08-01 22:00:10.609534,camera_scanner,53.29368959336257
sess_008448,nrpess_016839,2026-08-03 07:07:30.932948,campo_unico,83.00025550259144
sess_008449,nrpess_005729,2026-08-07 07:23:51.022285,atalho_direto,57.22759780534762
sess_008450,nrpess_014256,2026-08-24 00:54:58.253418,campo_unico,46.87656502390616
sess_008451,nrpess_021421,2026-08-09 04:12:46.759744,camera_scanner,42.62248012374147
sess_008452,nrpess_010239,2026-08-20 19:41:29.306647,camera_scanner,59.265452878745485
sess_008453,nrpess_016098,2026-08-07 09:36:34.343363,campo_unico,44.7476198458868
sess_008454,nrpess_017748,2026-08-20 07:47:31.247669,atalho_direto,53.75711987935867
sess_008455,nrpess_017742,2026-08-17 00:06:17.077070,campo_unico,71.14310074337104
sess_008456,nrpess_016890,2026-08-12 06:31:29.206502,atalho_direto,75.53989078295365
sess_008457,nrpess_015529,2026-08-11 15:07:38.833495,campo_unico,38.97200588619881
sess_008458,nrpess_012325,2026-08-03 08:21:26.556637,campo_unico,40.73017687215403
sess_008459,nrpess_014639,2026-08-04 08:57:42.172080,campo_unico,48.40577105831041
sess_008460,nrpess_020189,2026-08-11 04:00:18.680189,atalho_direto,71.17738801221412
sess_008461,nrpess_006950,2026-08-19 10:44:22.665533,atalho_direto,39.35108193170114
sess_008462,nrpess_010231,2026-08-21 12:34:23.141054,atalho_direto,71.4510188549429
sess_008463,nrpess_007149,2026-08-14 12:06:37.483976,atalho_direto,29.65683376947011
sess_008464,nrpess_022609,2026-08-02 11:01:12.034859,camera_scanner,50.43521935321422
sess_008465,nrpess_012453,2026-08-17 06:37:55.061276,camera_scanner,47.19680698967421
sess_008466,nrpess_016123,2026-08-17 07:25:59.252187,camera_scanner,50.47386875604504
sess_008467,nrpess_001340,2026-08-12 16:20:48.351003,campo_unico,31.089481294493574
sess_008468,nrpess_019066,2026-08-23 01:09:30.449365,atalho_direto,59.23003548289128
sess_008469,nrpess_012539,2026-08-15 01:34:33.584069,campo_unico,47.21668510866399
sess_008470,nrpess_012609,2026-08-16 19:03:40.564517,campo_unico,20.263352036294368
sess_008471,nrpess_010464,2026-08-22 02:40:44.517884,campo_unico,33.877587310834556
sess_008472,nrpess_021082,2026-08-09 03:32:05.119860,camera_scanner,74.74999740459933
sess_008473,nrpess_017295,2026-08-11 00:04:14.199602,camera_scanner,65.27904038520502
sess_008474,nrpess_015021,2026-08-15 13:02:31.271534,atalho_direto,62.89001695599025
sess_008475,nrpess_002985,2026-08-21 01:39:40.246246,atalho_direto,65.80458306534409
sess_008476,nrpess_010091,2026-08-06 22:11:15.636313,camera_scanner,48.92806775083928
sess_008477,nrpess_007887,2026-08-02 16:24:42.411090,camera_scanner,79.19042121857807
sess_008478,nrpess_007626,2026-08-07 13:21:48.197401,campo_unico,46.324412058425345
sess_008479,nrpess_008554,2026-08-16 18:14:47.516560,atalho_direto,65.2408711664687
sess_008480,nrpess_022738,2026-08-17 11:39:06.715059,camera_scanner,54.668703300601216
sess_008481,nrpess_016034,2026-08-13 12:19:23.496152,campo_unico,45.70286546613604
sess_008482,nrpess_001507,2026-08-02 21:41:37.924101,camera_scanner,43.10506144056635
sess_008483,nrpess_019065,2026-08-11 07:38:02.533941,camera_scanner,57.4297627522225
sess_008484,nrpess_004619,2026-08-21 14:49:58.868629,atalho_direto,24.857575860363365
sess_008485,nrpess_023516,2026-08-04 20:29:50.595286,camera_scanner,27.576624054811457
sess_008486,nrpess_017230,2026-08-14 22:11:25.127540,camera_scanner,10.250271875793906
sess_008487,nrpess_019152,2026-08-19 01:00:29.154775,atalho_direto,30.371236783521645
sess_008488,nrpess_024347,2026-08-19 12:17:03.990528,campo_unico,62.9194273295507
sess_008489,nrpess_015559,2026-08-19 17:51:31.056618,campo_unico,13.964569296681589
sess_008490,nrpess_005307,2026-08-04 20:00:23.140939,atalho_direto,60.56365016495522
sess_008491,nrpess_004045,2026-08-05 20:16:30.406318,atalho_direto,60.907511277757
sess_008492,nrpess_023289,2026-08-15 06:47:42.222385,camera_scanner,31.96115228641964
sess_008493,nrpess_018704,2026-08-16 23:28:17.366887,campo_unico,31.940664851036964
sess_008494,nrpess_004830,2026-08-05 06:44:58.550410,campo_unico,16.569591965882566
sess_008495,nrpess_000571,2026-08-04 16:22:07.985825,camera_scanner,57.49438526797768
sess_008496,nrpess_022352,2026-08-09 23:47:52.922526,campo_unico,58.172465322284296
sess_008497,nrpess_011010,2026-08-08 17:20:14.183852,camera_scanner,51.311121398312935
sess_008498,nrpess_012714,2026-08-21 18:10:18.050721,camera_scanner,58.05160449293791
sess_008499,nrpess_014772,2026-08-06 11:08:45.745192,atalho_direto,50.58470634222578
sess_008500,nrpess_013882,2026-08-22 17:58:21.308755,camera_scanner,58.308134681134874
sess_008501,nrpess_007869,2026-08-21 03:31:17.282997,campo_unico,65.89999244224104
sess_008502,nrpess_007111,2026-08-02 02:16:12.525405,camera_scanner,70.84870020039341
sess_008503,nrpess_022988,2026-08-13 00:50:09.169365,camera_scanner,53.60381702784723
sess_008504,nrpess_023860,2026-08-03 16:57:38.533780,campo_unico,88.19053685891487
sess_008505,nrpess_005841,2026-08-08 01:04:31.521034,camera_scanner,37.91066210649086
sess_008506,nrpess_002865,2026-08-12 16:19:43.429215,campo_unico,42.35715915356397
sess_008507,nrpess_011685,2026-08-06 05:57:39.031003,campo_unico,52.150621690420785
sess_008508,nrpess_018851,2026-08-16 04:55:24.011600,atalho_direto,60.74301630998014
sess_008509,nrpess_005176,2026-08-08 11:16:28.888253,campo_unico,66.92560012131173
sess_008510,nrpess_007670,2026-08-11 09:39:12.605712,atalho_direto,9.480693818306797
sess_008511,nrpess_019195,2026-08-05 19:25:14.901990,atalho_direto,80.3809900141751
sess_008512,nrpess_007111,2026-08-22 11:41:13.573929,camera_scanner,70.7419621627945
sess_008513,nrpess_005958,2026-08-22 14:05:06.001941,camera_scanner,45.68514700766191
sess_008514,nrpess_023120,2026-08-16 01:13:42.305121,atalho_direto,38.18070633070488
sess_008515,nrpess_000836,2026-08-20 20:17:35.749410,camera_scanner,35.013469609770084
sess_008516,nrpess_010559,2026-08-17 03:46:18.800575,camera_scanner,28.711774845725213
sess_008517,nrpess_003848,2026-08-15 20:41:00.020044,camera_scanner,48.14477594631138
sess_008518,nrpess_005264,2026-08-21 15:30:21.129318,campo_unico,55.03601936650706
sess_008519,nrpess_013280,2026-08-20 01:27:52.077880,camera_scanner,39.14229938412258
sess_008520,nrpess_009680,2026-08-05 21:54:12.324511,campo_unico,68.9851250690977
sess_008521,nrpess_019450,2026-08-14 23:27:09.158197,atalho_direto,53.151061666979274
sess_008522,nrpess_017703,2026-08-20 17:51:14.114132,atalho_direto,65.46281904638613
sess_008523,nrpess_004479,2026-08-13 16:42:20.751303,campo_unico,55.82862893189413
sess_008524,nrpess_003745,2026-08-03 04:30:47.096474,campo_unico,62.883001333717566
sess_008525,nrpess_021805,2026-08-09 21:01:39.232106,atalho_direto,56.24027376566017
sess_008526,nrpess_007729,2026-08-09 22:41:30.996513,campo_unico,28.909009419231587
sess_008527,nrpess_009284,2026-08-13 15:41:15.368207,camera_scanner,26.01215718142757
sess_008528,nrpess_018720,2026-08-17 08:29:52.221950,campo_unico,50.363404170506236
sess_008529,nrpess_004773,2026-08-11 03:10:47.987842,campo_unico,53.99799864587338
sess_008530,nrpess_018356,2026-08-19 19:58:33.812396,atalho_direto,53.14315909171732
sess_008531,nrpess_009569,2026-08-16 10:28:41.002127,atalho_direto,46.74263004045881
sess_008532,nrpess_010498,2026-08-03 13:01:48.615154,atalho_direto,52.31565419104753
sess_008533,nrpess_013907,2026-08-16 21:33:18.238533,atalho_direto,46.40732531472618
sess_008534,nrpess_009322,2026-08-03 01:56:46.144638,campo_unico,65.63174962350412
sess_008535,nrpess_022705,2026-08-13 01:46:56.471719,campo_unico,75.6071245122057
sess_008536,nrpess_012740,2026-08-19 09:29:35.584581,camera_scanner,75.24130469634389
sess_008537,nrpess_019400,2026-08-05 04:49:33.402496,atalho_direto,45.06956976172684
sess_008538,nrpess_020907,2026-08-10 15:22:06.600196,camera_scanner,62.843259874917166
sess_008539,nrpess_018727,2026-08-09 17:29:57.936294,campo_unico,67.51693306002174
sess_008540,nrpess_015649,2026-08-18 01:29:55.692496,camera_scanner,68.2092032215054
sess_008541,nrpess_003760,2026-08-04 23:53:51.235881,camera_scanner,40.117862243408865
sess_008542,nrpess_004438,2026-08-19 17:35:21.580800,campo_unico,43.45862894287278
sess_008543,nrpess_004766,2026-08-08 19:04:29.148235,atalho_direto,62.888644903072816
sess_008544,nrpess_006591,2026-08-19 10:13:59.342003,camera_scanner,30.206941028053414
sess_008545,nrpess_010574,2026-08-23 20:05:37.042951,campo_unico,49.801432674875656
sess_008546,nrpess_007794,2026-08-14 05:40:29.076436,camera_scanner,22.392693699853773
sess_008547,nrpess_007301,2026-08-07 18:18:48.288219,campo_unico,47.40809759846494
sess_008548,nrpess_010907,2026-08-05 02:53:36.858282,campo_unico,53.9293960736165
sess_008549,nrpess_012597,2026-08-02 18:31:57.500050,campo_unico,47.26155983225061
sess_008550,nrpess_005380,2026-08-02 14:57:11.293484,campo_unico,35.62636125207336
sess_008551,nrpess_007398,2026-08-22 03:55:55.527507,campo_unico,61.638437509995384
sess_008552,nrpess_022357,2026-08-23 05:40:14.858997,atalho_direto,44.264382184654465
sess_008553,nrpess_016064,2026-08-05 09:25:22.943944,campo_unico,43.01546762647288
sess_008554,nrpess_023970,2026-08-12 01:14:30.078260,atalho_direto,72.34827259016794
sess_008555,nrpess_003002,2026-08-20 00:59:42.587679,camera_scanner,75.7366526232532
sess_008556,nrpess_013379,2026-08-03 03:06:31.275710,campo_unico,40.41429407117151
sess_008557,nrpess_008586,2026-08-05 07:45:08.453814,camera_scanner,91.08593027697414
sess_008558,nrpess_006934,2026-08-06 18:52:26.922997,camera_scanner,43.61451810093173
sess_008559,nrpess_023988,2026-08-17 14:43:09.469828,atalho_direto,58.145938884677136
sess_008560,nrpess_015457,2026-08-02 08:07:15.849418,camera_scanner,44.08444637270726
sess_008561,nrpess_010883,2026-08-04 23:48:46.955414,atalho_direto,65.41077297553788
sess_008562,nrpess_002707,2026-08-13 18:21:05.364579,camera_scanner,50.288144344438265
sess_008563,nrpess_016414,2026-08-23 02:26:16.931012,campo_unico,41.59912737699216
sess_008564,nrpess_017425,2026-08-04 13:56:23.699958,camera_scanner,69.70219921559286
sess_008565,nrpess_006715,2026-08-09 15:04:57.766241,campo_unico,47.65151501210769
sess_008566,nrpess_013739,2026-08-20 21:26:41.919582,atalho_direto,36.25115427073061
sess_008567,nrpess_007028,2026-08-22 03:45:04.243175,campo_unico,34.481869187815555
sess_008568,nrpess_022300,2026-08-06 13:17:00.621155,campo_unico,67.31000775300146
sess_008569,nrpess_020987,2026-08-13 18:09:17.077156,campo_unico,60.41666036649968
sess_008570,nrpess_022494,2026-08-13 23:08:00.036655,camera_scanner,66.39664697105319
sess_008571,nrpess_004731,2026-08-08 04:30:22.454519,campo_unico,5.0
sess_008572,nrpess_001165,2026-08-21 00:02:28.785034,campo_unico,71.17855782195326
sess_008573,nrpess_006228,2026-08-23 12:57:32.297276,campo_unico,55.92435923393176
sess_008574,nrpess_012857,2026-08-20 07:58:52.024312,campo_unico,67.66402179732391
sess_008575,nrpess_016092,2026-08-15 02:41:40.355855,campo_unico,21.96820281253955
sess_008576,nrpess_015015,2026-08-16 22:42:13.339141,camera_scanner,88.25838144201072
sess_008577,nrpess_011381,2026-08-21 01:15:26.084935,camera_scanner,58.112425812833806
sess_008578,nrpess_006156,2026-08-05 04:26:57.138394,camera_scanner,85.70634421504039
sess_008579,nrpess_019243,2026-08-13 07:24:29.665938,campo_unico,45.476116712521765
sess_008580,nrpess_012999,2026-08-11 11:52:51.479497,camera_scanner,43.276929035401636
sess_008581,nrpess_004683,2026-08-06 17:37:51.248510,atalho_direto,62.37258314535292
sess_008582,nrpess_014322,2026-08-21 21:05:07.569308,camera_scanner,44.69593224775427
sess_008583,nrpess_001374,2026-08-08 16:37:20.641016,campo_unico,94.92281687684888
sess_008584,nrpess_008209,2026-08-09 01:20:32.411943,camera_scanner,59.60118173204921
sess_008585,nrpess_010198,2026-08-04 05:28:01.986760,campo_unico,55.34058277624656
sess_008586,nrpess_022211,2026-08-12 21:16:40.603107,camera_scanner,20.34638899629134
sess_008587,nrpess_016611,2026-08-04 03:31:11.127157,camera_scanner,44.32979259268416
sess_008588,nrpess_017805,2026-08-06 12:30:47.791464,campo_unico,37.71198292854993
sess_008589,nrpess_014609,2026-08-09 07:53:54.329909,camera_scanner,39.33717097324589
sess_008590,nrpess_019047,2026-08-06 03:12:35.418389,campo_unico,52.089502124330934
sess_008591,nrpess_023276,2026-08-11 17:25:43.770402,campo_unico,80.6394096760102
sess_008592,nrpess_003429,2026-08-03 21:54:50.105301,campo_unico,42.20621768877069
sess_008593,nrpess_007965,2026-08-04 08:00:06.956901,campo_unico,81.40328444347445
sess_008594,nrpess_022704,2026-08-16 07:31:07.596883,campo_unico,68.58341628368493
sess_008595,nrpess_017961,2026-08-21 03:14:03.936885,campo_unico,41.236448098602
sess_008596,nrpess_009112,2026-08-21 08:49:38.088314,campo_unico,29.637038597570097
