session_id,nrpess,dt_jornada,ponto_entrada,tempo_tela_segundos,segmento,cluster_engajamento,saldo_medio_conta,gasto_cartao_mes,freq_pix_mes,freq_boletos_mes,prob_organica_base,id_campanha,nome_do_produto,espaco_veiculacao,tag_publico_macro,dt_exposicao,clicou_flag,delta_horas,peso_atribuicao_causal,venda_concluida_flag
sess_006165,nrpess_024577,2026-08-20 03:12:48.051186,camera_scanner,46.55507053630216,Select,Muito Engajado,20479.8,3292.99,24,4,0.842,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_006166,nrpess_007631,2026-08-16 09:58:17.115289,campo_unico,66.73349058162441,Especial,Moderado,8198.96,1755.04,10,2,0.374,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006167,nrpess_011935,2026-08-11 21:21:13.344964,campo_unico,51.95357134939676,Varejo,Moderado,1633.0,1861.32,3,4,0.282,CAMP_0108,Cartão Black,Banner Home,Especial sem Seguro,2026-08-04 12:49:54.310392,0.0,176.5219540477778,0.0,1
sess_006168,nrpess_020793,2026-08-03 04:07:05.445126,atalho_direto,20.034149356370992,Varejo,Moderado,1154.37,1280.95,2,2,0.162,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006169,nrpess_009570,2026-08-04 06:02:30.700115,camera_scanner,51.49724688059387,Varejo,Baixo Engajamento,1823.69,524.52,1,3,0.158,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006171,nrpess_021238,2026-08-19 05:37:08.931224,atalho_direto,53.13950553482805,Varejo,Muito Engajado,1351.21,3829.97,17,8,0.841,CAMP_0101,Pix Parcelado,Push Notification,Especial sem Seguro,2026-08-08 05:39:02.179025,1.0,263.9685422775,0.0,1
sess_006172,nrpess_000279,2026-08-21 09:44:50.095591,campo_unico,67.78252206354567,Especial,Moderado,10301.91,2085.17,11,4,0.487,CAMP_0113,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-14 04:11:32.470045,1.0,173.554895985,0.0,0
sess_006173,nrpess_011737,2026-08-17 13:15:31.718217,campo_unico,62.55598035451262,Especial,Moderado,2440.52,1568.19,9,5,0.464,CAMP_0110,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-14 06:02:52.324125,0.0,79.21094280333332,0.0,1
sess_006174,nrpess_013032,2026-08-14 20:48:58.774693,atalho_direto,47.55195426705277,Varejo,Muito Engajado,2798.02,2224.33,24,9,0.95,CAMP_0113,Consórcio Auto,Pós-Pix Transacional,Alta Renda Pix,2026-08-14 19:12:37.732699,0.0,1.6058449983333334,0.045570736222780524,0
sess_006176,nrpess_011278,2026-08-21 01:48:28.993665,campo_unico,38.637609104871274,Select,Muito Engajado,23515.3,4039.47,11,7,0.656,CAMP_0110,Consórcio Auto,Carrossel Ofertas,Especial sem Seguro,2026-08-03 00:04:55.413779,0.0,433.72599441277777,0.0,0
sess_006177,nrpess_004250,2026-08-10 02:07:38.491934,campo_unico,11.309622454816306,Varejo,Moderado,904.47,933.61,4,0,0.123,CAMP_0103,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-04 21:59:26.253735,0.0,124.13673283305556,0.0,1
sess_006182,nrpess_003663,2026-08-16 21:19:19.508361,campo_unico,44.78617701463202,Varejo,Baixo Engajamento,3308.53,518.39,1,1,0.078,CAMP_0113,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-13 23:01:22.553631,0.0,70.29915409166667,0.015893446466751903,1
sess_006183,nrpess_004112,2026-08-17 01:15:48.040837,camera_scanner,29.24030467374442,Varejo,Muito Engajado,2803.68,2079.16,20,6,0.792,CAMP_0113,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-12 19:42:16.505679,0.0,101.55875976611111,0.0,1
sess_006184,nrpess_017825,2026-08-10 19:05:14.182982,camera_scanner,22.883007728539138,Especial,Muito Engajado,9318.48,3679.98,27,7,0.95,CAMP_0104,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-08 15:53:42.406687,0.0,51.192160081944444,0.002598795027043672,0
sess_006186,nrpess_006823,2026-08-07 01:57:51.149776,campo_unico,20.03322553654785,Private,Moderado,73208.76,2301.61,7,5,0.433,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006187,nrpess_000431,2026-08-20 16:18:00.319064,camera_scanner,24.368720489970766,Especial,Muito Engajado,11268.03,3195.3,23,6,0.895,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_006188,nrpess_023556,2026-08-05 18:40:08.693059,camera_scanner,78.65388488354057,Especial,Moderado,8830.31,1862.94,6,0,0.197,CAMP_0107,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-02 07:31:45.759830,0.0,83.13970367472223,0.0,0
sess_006189,nrpess_021539,2026-08-06 03:17:15.701745,campo_unico,7.019262217005959,Select,Moderado,46383.35,2430.65,9,4,0.446,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006190,nrpess_018270,2026-08-06 21:16:27.873257,camera_scanner,86.79066894995863,Varejo,Moderado,2404.03,718.92,5,2,0.223,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006192,nrpess_017532,2026-08-23 02:34:50.326767,campo_unico,79.55558364565616,Varejo,Baixo Engajamento,1703.06,1036.15,3,0,0.101,CAMP_0108,Pix Parcelado,Push Notification,Geral App,2026-08-04 20:59:44.519025,0.0,437.584946595,0.0,0
sess_006194,nrpess_009050,2026-08-13 04:00:08.751473,atalho_direto,74.66108893153682,Select,Moderado,26670.45,2344.8,6,0,0.209,CAMP_0113,Pix Parcelado,Push Notification,Alta Renda Pix,2026-08-07 10:32:08.132417,0.0,137.46683862666669,0.0,0
sess_006195,nrpess_007711,2026-08-22 20:06:33.395633,campo_unico,58.460042234602824,Varejo,Muito Engajado,1001.04,5099.41,20,6,0.867,CAMP_0108,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-18 05:49:05.273085,0.0,110.29114515222223,0.0,0
sess_006196,nrpess_017348,2026-08-20 05:58:25.397330,atalho_direto,61.78328438238183,Especial,Moderado,7765.14,1016.32,14,4,0.535,CAMP_0103,Pix Parcelado,Banner Home,Geral App,2026-08-15 15:26:08.204395,0.0,110.53810914861111,0.0,1
sess_006197,nrpess_007597,2026-08-15 04:16:08.041848,camera_scanner,16.386732855513635,Varejo,Moderado,1383.54,1370.39,3,3,0.229,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_006198,nrpess_007361,2026-08-21 20:54:42.314550,campo_unico,54.02201499755232,Varejo,Moderado,1367.29,1679.99,6,3,0.312,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006200,nrpess_008609,2026-08-09 04:05:11.817607,camera_scanner,49.31996038328426,Select,Moderado,30468.48,1590.78,9,5,0.465,CAMP_0103,Cartão Black,Push Notification,Especial sem Seguro,2026-08-02 05:43:01.349128,0.0,166.3695745775,0.0,1
sess_006202,nrpess_017966,2026-08-20 22:43:25.573133,campo_unico,30.64985148598018,Select,Moderado,40351.53,2830.22,11,3,0.466,CAMP_0105,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-16 07:32:25.364290,0.0,111.18339134527778,0.0,1
sess_006203,nrpess_002496,2026-08-18 06:47:16.048480,campo_unico,30.57132074062939,Especial,Moderado,4659.02,2211.11,6,3,0.325,CAMP_0112,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-16 17:56:55.426579,1.0,36.839061639166665,0.0803831878841472,0
sess_006205,nrpess_007590,2026-08-02 06:36:35.636544,camera_scanner,13.267820739269652,Varejo,Moderado,1680.76,1266.18,12,5,0.532,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_006206,nrpess_018310,2026-08-14 08:13:12.438151,campo_unico,25.842426736881325,Varejo,Moderado,2000.7,2733.55,9,2,0.373,CAMP_0101,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-02 20:10:57.025574,0.0,276.0376146047222,0.0,0
sess_006207,nrpess_022384,2026-08-11 07:09:20.015733,atalho_direto,63.737046540475205,Varejo,Baixo Engajamento,803.24,598.92,2,0,0.065,CAMP_0102,Consórcio Auto,Pós-Pix Transacional,Propensos a Cartão,2026-08-05 02:27:51.259242,0.0,148.69132124749999,0.0,0
sess_006208,nrpess_016442,2026-08-03 18:51:24.636333,campo_unico,44.37626846778893,Varejo,Moderado,1331.28,1866.84,12,2,0.427,CAMP_0112,Consórcio Auto,Push Notification,Propensos a Cartão,2026-08-03 07:46:52.495438,0.0,11.075594693055555,0.30221366901651947,0
sess_006209,nrpess_018252,2026-08-12 17:23:20.466680,campo_unico,60.21804309172708,Especial,Moderado,6097.39,1499.37,4,3,0.257,CAMP_0100,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-04 02:50:35.320914,0.0,206.5458738238889,0.0,1
sess_006210,nrpess_000552,2026-08-18 20:29:22.381780,campo_unico,50.918507609775716,Especial,Baixo Engajamento,5087.21,460.84,1,2,0.117,CAMP_0114,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-17 13:44:23.055850,0.0,30.749812758333334,0.14947757265951933,0
sess_006211,nrpess_023998,2026-08-04 18:21:47.152183,atalho_direto,48.29113979328784,Varejo,Muito Engajado,1510.53,4609.76,17,5,0.74,CAMP_0104,Seguro Pix,Carrossel Ofertas,Especial sem Seguro,2026-08-03 03:44:42.231548,0.0,38.61803350972222,0.02793880391468458,1
sess_006212,nrpess_000859,2026-08-17 14:22:58.255643,campo_unico,56.29794119359672,Varejo,Baixo Engajamento,1443.77,431.51,2,1,0.101,CAMP_0112,Cartão Black,Banner Home,Especial sem Seguro,2026-08-07 21:33:56.830922,0.0,232.81706242250002,0.0,0
sess_006213,nrpess_013759,2026-08-23 01:44:14.553505,atalho_direto,70.28099467428649,Varejo,Moderado,146.69,2250.24,5,3,0.301,CAMP_0103,Consórcio Auto,Pós-Pix Transacional,Propensos a Cartão,2026-08-20 15:14:30.118628,0.0,58.49567635472222,0.023826728113943256,1
sess_006214,nrpess_024378,2026-08-13 13:42:47.888734,camera_scanner,72.19798622794805,Varejo,Muito Engajado,2959.26,4332.88,19,4,0.743,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006216,nrpess_014043,2026-08-11 21:58:08.082730,campo_unico,93.68736369689569,Varejo,Moderado,1057.78,1773.72,4,3,0.264,CAMP_0108,Cartão Black,Pós-Pix Transacional,Alta Renda Pix,2026-08-07 13:07:21.021940,0.0,104.84640577500001,0.0,1
sess_006217,nrpess_022612,2026-08-16 14:59:39.262176,atalho_direto,33.75886466218559,Especial,Baixo Engajamento,11044.55,428.78,5,2,0.216,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006218,nrpess_013711,2026-08-20 17:57:58.464495,camera_scanner,38.599370435195965,Varejo,Muito Engajado,1700.74,3932.45,15,5,0.673,CAMP_0109,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-15 21:53:23.381589,0.0,116.07641191833333,0.0,0
sess_006223,nrpess_015236,2026-08-15 00:14:32.667959,campo_unico,47.81009525604186,Varejo,Muito Engajado,1650.63,2211.36,23,10,0.95,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_006225,nrpess_005464,2026-08-22 09:15:56.648358,campo_unico,51.48196494845267,Varejo,Moderado,1736.27,1606.53,3,2,0.195,CAMP_0108,Cartão Black,Banner Home,Propensos a Cartão,2026-08-13 13:57:27.240649,1.0,211.30816880805557,0.0,0
sess_006226,nrpess_014343,2026-08-21 12:19:00.371512,campo_unico,43.846275362618314,Select,Moderado,21879.28,1588.43,3,6,0.355,CAMP_0114,Pix Parcelado,Banner Home,Geral App,2026-08-03 14:02:54.939140,0.0,430.26817565888894,0.0,0
sess_006227,nrpess_014699,2026-08-19 09:52:42.631714,atalho_direto,78.41202017935443,Especial,Moderado,6017.54,1654.04,13,4,0.526,CAMP_0112,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-15 07:09:42.962471,0.0,98.71657478972222,0.0,0
sess_006230,nrpess_009097,2026-08-13 18:24:31.034855,atalho_direto,38.411928808628275,Varejo,Baixo Engajamento,2767.09,749.83,2,1,0.109,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006231,nrpess_007320,2026-08-23 14:28:24.282700,atalho_direto,80.79655973920927,Varejo,Moderado,2879.85,1849.13,7,2,0.301,CAMP_0110,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-06 09:29:18.936166,0.0,412.98481848166665,0.0,0
sess_006232,nrpess_002843,2026-08-04 06:14:01.913044,campo_unico,83.93008263346691,Select,Moderado,37124.57,1609.56,5,4,0.325,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006234,nrpess_008533,2026-08-09 22:20:46.160900,atalho_direto,32.59257123750618,Especial,Muito Engajado,9917.41,3262.24,19,9,0.917,CAMP_0110,Cartão Black,Banner Home,Alta Renda Pix,2026-08-04 06:00:46.761135,0.0,136.33316660138888,0.0,1
sess_006235,nrpess_021422,2026-08-19 05:00:59.050123,campo_unico,29.825911820399647,Varejo,Moderado,1786.22,1729.46,2,3,0.213,CAMP_0106,Cartão Black,Banner Home,Geral App,2026-08-15 04:30:38.557547,0.0,96.50569238222222,0.0,1
sess_006236,nrpess_019230,2026-08-12 08:26:17.183091,camera_scanner,49.040353332429305,Varejo,Moderado,1848.23,2393.75,9,4,0.445,CAMP_0110,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-02 04:32:08.795513,0.0,243.90232988277776,0.0,1
sess_006237,nrpess_008187,2026-08-04 05:32:21.756219,camera_scanner,5.0,Select,Moderado,37592.59,1521.64,5,4,0.323,CAMP_0113,Seguro Pix,Carrossel Ofertas,Geral App,2026-08-03 04:00:20.832793,0.0,25.533589840555553,0.1549020975966608,1
sess_006238,nrpess_016722,2026-08-11 08:51:42.404581,campo_unico,61.36866445294575,Especial,Baixo Engajamento,9345.81,802.58,3,1,0.135,CAMP_0102,Cartão Black,Pós-Pix Transacional,Alta Renda Pix,2026-08-07 20:01:49.003913,1.0,84.83150018555556,0.0,1
sess_006239,nrpess_005428,2026-08-08 14:57:48.106511,campo_unico,56.59499435701983,Especial,Moderado,6712.16,1571.2,7,2,0.294,CAMP_0103,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-04 21:31:13.404778,0.0,89.4429727036111,0.0,0
sess_006241,nrpess_022288,2026-08-04 14:20:25.480303,camera_scanner,34.54202082071332,Select,Moderado,26813.35,2321.57,4,0,0.158,CAMP_0102,Pix Parcelado,Carrossel Ofertas,Geral App,2026-08-02 17:06:58.425599,0.0,45.224181862222224,0.06177685841290898,0
sess_006242,nrpess_023044,2026-08-17 12:57:22.569499,campo_unico,50.13769224734286,Especial,Baixo Engajamento,9286.35,688.12,2,0,0.067,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006243,nrpess_007920,2026-08-17 02:46:21.077707,atalho_direto,37.703555458428,Especial,Baixo Engajamento,4481.67,399.32,4,1,0.15,CAMP_0113,Cartão Black,Banner Home,Alta Renda Pix,2026-08-05 02:16:42.893872,1.0,288.49393995416665,0.0,0
sess_006244,nrpess_022989,2026-08-08 00:25:10.825031,campo_unico,93.1832304341134,Select,Moderado,17216.95,1771.28,9,0,0.269,CAMP_0107,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-05 23:33:47.214009,0.0,48.85655861722222,0.043482039667725125,1
sess_006246,nrpess_001747,2026-08-15 21:32:51.832812,atalho_direto,37.155229894143524,Varejo,Baixo Engajamento,1546.3,764.66,0,0,0.05,CAMP_0105,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-07 08:49:54.860568,0.0,204.71582562333333,0.0,1
sess_006249,nrpess_022721,2026-08-17 13:55:20.945400,camera_scanner,62.46379945673043,Especial,Baixo Engajamento,8505.42,810.48,1,0,0.05,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006251,nrpess_003806,2026-08-12 02:09:26.359255,camera_scanner,32.16864931192275,Varejo,Moderado,1504.17,1790.87,4,4,0.305,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_006254,nrpess_007658,2026-08-11 09:08:41.574197,campo_unico,30.3453014375222,Varejo,Muito Engajado,1395.73,4356.25,19,7,0.864,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006255,nrpess_014895,2026-08-17 06:39:05.433378,campo_unico,51.02507554859813,Varejo,Moderado,740.17,1927.3,10,1,0.338,CAMP_0105,Cartão Black,Carrossel Ofertas,Propensos a Cartão,2026-08-09 04:15:52.403519,1.0,194.38695273861111,0.0,0
sess_006256,nrpess_017274,2026-08-07 06:37:28.113367,campo_unico,36.438442059994465,Varejo,Moderado,2214.31,1533.4,10,3,0.408,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006257,nrpess_003145,2026-08-02 12:41:25.312411,camera_scanner,42.394777721274004,Varejo,Muito Engajado,1752.14,4758.95,20,4,0.779,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006258,nrpess_010275,2026-08-18 11:28:47.613084,atalho_direto,49.83436223065393,Varejo,Muito Engajado,805.41,3730.22,10,7,0.623,CAMP_0107,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-18 08:19:05.060308,0.0,3.1618202155555557,0.31406855500739955,0
sess_006261,nrpess_006239,2026-08-06 10:20:54.524966,campo_unico,76.180495030586,Select,Moderado,33196.3,1437.76,11,2,0.391,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006262,nrpess_010645,2026-08-12 16:29:49.582883,campo_unico,60.74566386145929,Varejo,Moderado,2853.54,1641.5,6,7,0.471,CAMP_0109,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-12 02:44:44.869111,0.0,13.751309381111112,0.2390521322341033,0
sess_006263,nrpess_001487,2026-08-11 10:39:37.078887,atalho_direto,69.78868690513133,Especial,Moderado,3629.54,1927.01,13,2,0.453,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006264,nrpess_018960,2026-08-19 06:53:29.249834,atalho_direto,5.0,Especial,Muito Engajado,8020.26,3361.21,19,7,0.839,CAMP_0114,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-10 14:38:22.141792,0.0,208.2519744561111,0.0,0
sess_006265,nrpess_006184,2026-08-20 19:50:41.034520,campo_unico,56.6850216206489,Varejo,Baixo Engajamento,727.96,622.39,7,0,0.191,CAMP_0102,Cartão Black,Push Notification,Especial sem Seguro,2026-08-17 04:17:57.441617,0.0,87.54544247305556,0.0,0
sess_006266,nrpess_006093,2026-08-15 02:26:18.018489,campo_unico,72.22461350319433,Especial,Muito Engajado,8683.42,3773.83,25,6,0.95,CAMP_0100,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-04 04:01:25.360831,0.0,262.4146271272222,0.0,1
sess_006267,nrpess_014126,2026-08-14 02:41:48.088667,campo_unico,8.65937798950658,Especial,Muito Engajado,7443.08,4357.85,21,5,0.834,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006269,nrpess_018545,2026-08-12 16:55:41.978756,campo_unico,51.329118065290736,Especial,Muito Engajado,8254.65,1820.23,21,3,0.691,CAMP_0107,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-09 05:55:03.990317,0.0,83.01055234416665,0.0,1
sess_006270,nrpess_021796,2026-08-18 04:57:03.906824,campo_unico,45.843270127704784,Varejo,Baixo Engajamento,0.0,555.59,1,0,0.05,CAMP_0101,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-07 10:02:08.563919,0.0,258.91537302916663,0.0,0
sess_006271,nrpess_008802,2026-08-12 09:06:08.604011,camera_scanner,30.893422714305398,Varejo,Muito Engajado,631.96,4588.22,23,7,0.95,CAMP_0113,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-08 04:42:52.631213,0.0,100.38777022166666,0.0,0
sess_006272,nrpess_015887,2026-08-09 11:05:26.682837,camera_scanner,32.4384635595525,Varejo,Baixo Engajamento,405.73,539.77,1,1,0.078,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_006273,nrpess_004621,2026-08-12 11:27:12.464957,camera_scanner,48.278637270102074,Especial,Baixo Engajamento,5937.51,565.8,3,1,0.129,CAMP_0105,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-02 02:57:14.207701,0.0,248.49951590444442,0.0,1
sess_006274,nrpess_000748,2026-08-05 13:30:28.851191,campo_unico,41.911229654504055,Select,Baixo Engajamento,26155.23,510.72,2,0,0.063,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006276,nrpess_010435,2026-08-12 03:23:56.845797,atalho_direto,47.80166237938876,Varejo,Baixo Engajamento,1971.75,927.47,0,1,0.063,CAMP_0108,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-07 23:10:44.093031,0.0,100.22020910166667,0.0,0
sess_006277,nrpess_009791,2026-08-03 23:22:55.678777,camera_scanner,52.72571767344145,Especial,Moderado,9577.34,1673.99,16,3,0.562,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006278,nrpess_007722,2026-08-03 00:59:49.420640,campo_unico,57.21564634458972,Varejo,Muito Engajado,336.12,3753.73,22,4,0.804,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006279,nrpess_005280,2026-08-20 10:18:39.774818,camera_scanner,13.728187083123991,Private,Muito Engajado,97422.57,3020.76,10,9,0.686,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006281,nrpess_018694,2026-08-20 04:12:46.329357,camera_scanner,69.16172424275133,Varejo,Moderado,2408.17,1733.11,10,0,0.293,CAMP_0106,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-01 18:43:59.434978,1.0,441.4796928830555,0.0,0
sess_006283,nrpess_015837,2026-08-16 10:53:11.341954,atalho_direto,38.12816306836357,Varejo,Moderado,2361.68,1131.18,5,3,0.273,CAMP_0114,Pix Parcelado,Push Notification,Alta Renda Pix,2026-08-13 15:36:53.872119,0.0,67.2715193986111,0.014926992391533464,0
sess_006284,nrpess_017267,2026-08-16 07:16:06.358053,atalho_direto,55.09018174901993,Especial,Baixo Engajamento,7620.72,615.39,3,3,0.21,CAMP_0106,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-05 03:05:16.260645,0.0,268.18058261333334,0.0,1
sess_006285,nrpess_000557,2026-08-18 08:07:20.843897,camera_scanner,28.308829708607213,Varejo,Moderado,1185.96,1551.81,6,1,0.229,CAMP_0111,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-15 07:11:48.860697,0.0,72.92555088888889,0.0,1
sess_006286,nrpess_015608,2026-08-11 21:18:24.372768,campo_unico,29.78025894467319,Especial,Muito Engajado,7997.39,3316.56,24,5,0.883,CAMP_0104,Pix Parcelado,Push Notification,Propensos a Cartão,2026-08-05 11:29:06.442862,0.0,153.82164719611112,0.0,0
sess_006287,nrpess_006774,2026-08-07 19:36:50.383586,camera_scanner,56.087272862542314,Varejo,Baixo Engajamento,2688.12,1005.04,1,1,0.09,CAMP_0109,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-04 13:01:30.492654,0.0,78.58885859222222,0.0,1
sess_006288,nrpess_009068,2026-08-15 04:29:35.198534,campo_unico,61.30102702737732,Varejo,Muito Engajado,2130.16,2351.17,18,5,0.709,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006289,nrpess_024900,2026-08-19 05:16:22.914635,camera_scanner,63.4563628662339,Especial,Baixo Engajamento,4040.92,476.83,2,1,0.102,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_006290,nrpess_020765,2026-08-19 03:46:59.462981,atalho_direto,34.999801647216046,Varejo,Moderado,2477.33,1842.59,8,3,0.366,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
