id_campanha,nrpess,nome_do_produto,espaco_veiculacao,tag_publico_macro,dt_exposicao,clicou_flag
CAMP_0106,nrpess_014727,Seguro Pix,Carrossel Ofertas,Propensos a Cartão,2026-08-20 00:19:30.547448,0
CAMP_0104,nrpess_002151,Seguro Pix,Banner Home,Geral App,2026-08-05 10:14:44.763765,0
CAMP_0104,nrpess_008236,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-08 21:44:44.285418,0
CAMP_0110,nrpess_022727,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-17 06:48:29.630357,0
CAMP_0106,nrpess_007880,Pix Parcelado,Carrossel Ofertas,Propensos a Cartão,2026-08-21 05:11:23.136726,1
CAMP_0100,nrpess_002893,Cartão Black,Push Notification,Alta Renda Pix,2026-08-20 21:13:55.445256,0
CAMP_0103,nrpess_019091,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-12 01:38:03.670530,0
CAMP_0114,nrpess_006994,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-07 18:08:23.130839,0
CAMP_0103,nrpess_012632,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-06 05:08:59.122245,0
CAMP_0110,nrpess_013101,Consórcio Auto,Banner Home,Especial sem Seguro,2026-08-14 18:25:38.763038,0
CAMP_0114,nrpess_014709,Consórcio Auto,Push Notification,Propensos a Cartão,2026-08-02 06:10:09.249309,1
CAMP_0109,nrpess_012217,Cartão Black,Pós-Pix Transacional,Alta Renda Pix,2026-08-19 21:51:04.791585,0
CAMP_0114,nrpess_007118,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-09 02:29:12.887598,0
CAMP_0101,nrpess_007354,Cartão Black,Banner Home,Geral App,2026-08-10 10:02:02.824062,1
CAMP_0109,nrpess_019485,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-05 22:30:03.668322,0
CAMP_0111,nrpess_015930,Pix Parcelado,Push Notification,Geral App,2026-08-02 05:19:33.897379,1
CAMP_0111,nrpess_003634,Consórcio Auto,Carrossel Ofertas,Especial sem Seguro,2026-08-18 07:09:20.866513,1
CAMP_0102,nrpess_015980,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-11 20:57:50.142004,0
CAMP_0114,nrpess_008098,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-02 01:38:50.984584,0
CAMP_0106,nrpess_005261,Cartão Black,Banner Home,Especial sem Seguro,2026-08-04 16:16:47.867510,0
CAMP_0105,nrpess_021471,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-17 15:02:47.667365,1
CAMP_0112,nrpess_004184,Consórcio Auto,Banner Home,Geral App,2026-08-10 12:48:59.839503,0
CAMP_0109,nrpess_013503,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-10 12:14:00.889380,1
CAMP_0109,nrpess_000571,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-05 07:48:34.286814,0
CAMP_0114,nrpess_018641,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-10 09:26:52.226759,1
CAMP_0106,nrpess_012115,Consórcio Auto,Pós-Pix Transacional,Alta Renda Pix,2026-08-13 18:08:25.838854,0
CAMP_0107,nrpess_010428,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-04 14:52:45.264050,0
CAMP_0110,nrpess_001971,Consórcio Auto,Push Notification,Propensos a Cartão,2026-08-15 05:43:09.704828,0
CAMP_0105,nrpess_024217,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-15 07:06:16.481819,0
CAMP_0104,nrpess_002730,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-15 08:22:52.992038,0
CAMP_0105,nrpess_010733,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-15 00:13:10.946993,0
CAMP_0107,nrpess_008274,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-16 11:34:27.492919,0
CAMP_0101,nrpess_004643,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-15 03:35:26.674242,0
CAMP_0105,nrpess_008230,Consórcio Auto,Banner Home,Geral App,2026-08-04 23:51:23.052067,0
CAMP_0108,nrpess_017148,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-10 08:57:37.687706,0
CAMP_0106,nrpess_021339,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-16 18:29:41.110006,0
CAMP_0102,nrpess_004367,Cartão Black,Banner Home,Propensos a Cartão,2026-08-12 16:03:49.668953,0
CAMP_0103,nrpess_010872,Seguro Pix,Carrossel Ofertas,Geral App,2026-08-08 18:46:15.067136,0
CAMP_0104,nrpess_013774,Cartão Black,Pós-Pix Transacional,Alta Renda Pix,2026-08-10 16:18:00.661529,0
CAMP_0101,nrpess_009565,Pix Parcelado,Carrossel Ofertas,Especial sem Seguro,2026-08-21 15:20:56.308106,0
CAMP_0105,nrpess_013230,Pix Parcelado,Carrossel Ofertas,Alta Renda Pix,2026-08-11 14:44:00.078265,0
CAMP_0109,nrpess_016910,Cartão Black,Push Notification,Geral App,2026-08-11 18:04:49.165498,0
CAMP_0103,nrpess_011453,Cartão Black,Banner Home,Alta Renda Pix,2026-08-20 03:19:29.634139,0
CAMP_0114,nrpess_012187,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-17 22:50:50.985970,0
CAMP_0111,nrpess_002359,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-08 01:23:23.563661,0
CAMP_0100,nrpess_005416,Seguro Pix,Push Notification,Geral App,2026-08-15 17:15:16.961743,0
CAMP_0114,nrpess_000180,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-19 16:24:07.779654,0
CAMP_0108,nrpess_000863,Cartão Black,Banner Home,Geral App,2026-08-18 09:14:12.508841,0
CAMP_0103,nrpess_023323,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-14 21:57:58.245449,0
CAMP_0110,nrpess_003970,Pix Parcelado,Carrossel Ofertas,Alta Renda Pix,2026-08-12 08:10:45.209509,0
CAMP_0111,nrpess_017246,Seguro Pix,Banner Home,Geral App,2026-08-13 22:23:52.789333,0
CAMP_0101,nrpess_002596,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-14 00:29:10.645930,0
CAMP_0101,nrpess_008432,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-12 19:57:41.764346,0
CAMP_0108,nrpess_017737,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-01 21:55:50.419021,0
CAMP_0112,nrpess_006535,Consórcio Auto,Carrossel Ofertas,Propensos a Cartão,2026-08-02 08:29:22.598698,0
CAMP_0114,nrpess_014255,Cartão Black,Carrossel Ofertas,Alta Renda Pix,2026-08-12 15:25:49.739188,0
CAMP_0106,nrpess_001132,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-19 04:18:29.043817,1
CAMP_0109,nrpess_002930,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-03 02:03:57.502408,0
CAMP_0103,nrpess_013518,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-03 10:50:24.584367,1
CAMP_0112,nrpess_001267,Pix Parcelado,Banner Home,Geral App,2026-08-07 03:03:43.921989,1
CAMP_0113,nrpess_000806,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-08 20:48:08.431187,0
CAMP_0104,nrpess_010957,Cartão Black,Banner Home,Especial sem Seguro,2026-08-01 17:13:45.185895,0
CAMP_0112,nrpess_002955,Cartão Black,Banner Home,Especial sem Seguro,2026-08-03 03:34:24.698636,0
CAMP_0109,nrpess_017499,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-16 18:49:41.064553,0
CAMP_0104,nrpess_024422,Cartão Black,Push Notification,Propensos a Cartão,2026-08-17 14:58:27.373050,1
CAMP_0106,nrpess_003659,Pix Parcelado,Banner Home,Geral App,2026-08-17 15:03:10.871919,0
CAMP_0113,nrpess_015764,Cartão Black,Banner Home,Propensos a Cartão,2026-08-16 04:36:35.830662,0
CAMP_0103,nrpess_010341,Consórcio Auto,Carrossel Ofertas,Propensos a Cartão,2026-08-11 08:20:02.841330,0
CAMP_0109,nrpess_016599,Cartão Black,Banner Home,Alta Renda Pix,2026-08-17 19:00:06.180225,0
CAMP_0100,nrpess_000452,Pix Parcelado,Push Notification,Geral App,2026-08-09 21:07:37.483308,0
CAMP_0109,nrpess_002895,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-07 01:25:05.485371,0
CAMP_0103,nrpess_019298,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-05 08:01:22.748908,0
CAMP_0107,nrpess_001702,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-04 06:12:12.319642,0
CAMP_0114,nrpess_014264,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-13 13:43:30.489275,0
CAMP_0109,nrpess_019206,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-03 14:38:03.841814,0
CAMP_0107,nrpess_023569,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-20 10:32:25.571479,1
CAMP_0108,nrpess_005556,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-10 20:05:12.764075,1
CAMP_0112,nrpess_005191,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-07 06:55:30.798839,0
CAMP_0106,nrpess_023662,Pix Parcelado,Banner Home,Geral App,2026-08-21 11:48:47.111085,0
CAMP_0114,nrpess_002717,Pix Parcelado,Carrossel Ofertas,Propensos a Cartão,2026-08-07 14:13:39.973323,0
CAMP_0100,nrpess_017027,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-13 13:43:05.145564,0
CAMP_0102,nrpess_020788,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-12 11:25:10.546730,0
CAMP_0111,nrpess_013812,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-03 13:56:40.253681,0
CAMP_0101,nrpess_017509,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-10 10:09:35.995886,0
CAMP_0113,nrpess_012291,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-15 20:37:01.328925,0
CAMP_0112,nrpess_002124,Cartão Black,Banner Home,Geral App,2026-08-03 15:01:02.463301,0
CAMP_0104,nrpess_016658,Cartão Black,Banner Home,Propensos a Cartão,2026-08-05 17:47:57.648469,1
CAMP_0100,nrpess_020759,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-08 18:26:21.408101,1
CAMP_0106,nrpess_001917,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-19 15:42:50.299634,1
CAMP_0113,nrpess_005666,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-06 04:54:12.886474,0
CAMP_0105,nrpess_008881,Consórcio Auto,Push Notification,Geral App,2026-08-04 09:25:18.401339,0
CAMP_0113,nrpess_008671,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-07 07:54:24.502667,0
CAMP_0105,nrpess_011900,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-21 17:47:26.015910,0
CAMP_0106,nrpess_017027,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-05 11:21:45.033639,1
CAMP_0104,nrpess_013515,Pix Parcelado,Push Notification,Alta Renda Pix,2026-08-18 04:22:37.338197,0
CAMP_0101,nrpess_017417,Seguro Pix,Carrossel Ofertas,Propensos a Cartão,2026-08-16 21:10:10.077780,0
CAMP_0113,nrpess_020541,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-08 11:46:52.916564,0
CAMP_0107,nrpess_004631,Consórcio Auto,Banner Home,Especial sem Seguro,2026-08-04 09:10:00.306326,0
CAMP_0103,nrpess_009299,Consórcio Auto,Pós-Pix Transacional,Especial sem Seguro,2026-08-06 18:32:35.242898,0
CAMP_0112,nrpess_001989,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-14 23:46:41.028660,0
CAMP_0111,nrpess_003956,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-12 02:32:42.144834,0
CAMP_0105,nrpess_022854,Seguro Pix,Carrossel Ofertas,Especial sem Seguro,2026-08-18 18:00:57.022726,0
CAMP_0103,nrpess_004813,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-20 01:30:05.303604,0
CAMP_0113,nrpess_015744,Seguro Pix,Carrossel Ofertas,Propensos a Cartão,2026-08-13 12:39:47.498245,0
CAMP_0111,nrpess_020465,Consórcio Auto,Push Notification,Propensos a Cartão,2026-08-08 16:43:23.366770,0
CAMP_0113,nrpess_003235,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-08 16:07:06.773580,0
CAMP_0102,nrpess_006589,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-08 17:46:06.961642,0
CAMP_0100,nrpess_001940,Pix Parcelado,Carrossel Ofertas,Geral App,2026-08-08 05:31:30.566876,1
CAMP_0104,nrpess_009863,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-13 21:21:10.457258,1
CAMP_0101,nrpess_004523,Cartão Black,Carrossel Ofertas,Geral App,2026-08-08 22:11:11.891082,0
CAMP_0108,nrpess_009631,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-13 22:14:47.244517,0
CAMP_0108,nrpess_017532,Pix Parcelado,Push Notification,Geral App,2026-08-04 20:59:44.519025,0
CAMP_0107,nrpess_006191,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-20 03:13:02.073832,0
CAMP_0106,nrpess_016425,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-09 09:51:26.801149,0
CAMP_0110,nrpess_010805,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-17 10:27:38.611519,1
CAMP_0101,nrpess_012653,Consórcio Auto,Carrossel Ofertas,Geral App,2026-08-14 12:54:14.729790,0
CAMP_0111,nrpess_002665,Cartão Black,Banner Home,Geral App,2026-08-08 03:31:17.671604,0
CAMP_0101,nrpess_011469,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-10 10:39:42.406792,0
CAMP_0112,nrpess_024571,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-09 16:43:49.487610,0
CAMP_0108,nrpess_023045,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-06 13:20:46.141031,0
CAMP_0103,nrpess_017769,Consórcio Auto,Pós-Pix Transacional,Propensos a Cartão,2026-08-01 16:55:23.677267,0
CAMP_0104,nrpess_005514,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-09 13:44:21.820844,0
CAMP_0101,nrpess_021745,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-12 13:32:56.650170,0
CAMP_0110,nrpess_021139,Consórcio Auto,Pós-Pix Transacional,Alta Renda Pix,2026-08-14 16:06:37.191191,0
CAMP_0106,nrpess_008394,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-18 07:47:22.414073,1
CAMP_0107,nrpess_002711,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-14 06:07:10.104470,0
CAMP_0106,nrpess_023679,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-10 03:54:49.317748,1
CAMP_0104,nrpess_022846,Pix Parcelado,Push Notification,Propensos a Cartão,2026-08-12 21:20:58.350727,0
CAMP_0101,nrpess_020597,Cartão Black,Banner Home,Propensos a Cartão,2026-08-10 23:18:32.188674,0
CAMP_0105,nrpess_001894,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-15 22:50:58.277303,1
CAMP_0102,nrpess_017985,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-03 20:34:49.256967,1
CAMP_0112,nrpess_019994,Seguro Pix,Banner Home,Geral App,2026-08-17 17:03:11.455968,1
CAMP_0101,nrpess_012588,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-02 07:14:39.397894,0
CAMP_0110,nrpess_011076,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-21 08:12:33.792413,0
CAMP_0106,nrpess_009392,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-07 09:35:49.548176,0
CAMP_0108,nrpess_010400,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-11 21:53:56.460154,0
CAMP_0103,nrpess_006173,Consórcio Auto,Pós-Pix Transacional,Propensos a Cartão,2026-08-18 21:18:55.937089,0
CAMP_0113,nrpess_002472,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-04 05:45:22.550010,1
CAMP_0100,nrpess_016632,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-10 23:08:05.398779,1
CAMP_0114,nrpess_002233,Cartão Black,Banner Home,Alta Renda Pix,2026-08-16 05:20:33.878292,0
CAMP_0112,nrpess_020939,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-06 03:32:01.228212,0
CAMP_0108,nrpess_012807,Pix Parcelado,Push Notification,Propensos a Cartão,2026-08-20 05:42:44.234074,0
CAMP_0109,nrpess_024441,Cartão Black,Banner Home,Alta Renda Pix,2026-08-12 23:04:51.116090,0
CAMP_0114,nrpess_002134,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-06 07:48:24.825571,0
CAMP_0107,nrpess_008055,Cartão Black,Banner Home,Geral App,2026-08-13 04:30:25.289934,1
CAMP_0105,nrpess_013343,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-03 18:19:56.502947,0
CAMP_0101,nrpess_006550,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-06 20:14:28.830786,0
CAMP_0101,nrpess_011211,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-08 21:59:44.763256,1
CAMP_0104,nrpess_001316,Consórcio Auto,Banner Home,Geral App,2026-08-18 12:50:37.153543,0
CAMP_0113,nrpess_005316,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-04 02:43:20.331775,0
CAMP_0102,nrpess_004193,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-05 10:39:21.174509,0
CAMP_0113,nrpess_018154,Consórcio Auto,Banner Home,Especial sem Seguro,2026-08-20 03:09:33.175450,0
CAMP_0101,nrpess_023146,Cartão Black,Banner Home,Alta Renda Pix,2026-08-07 12:25:46.296348,0
CAMP_0110,nrpess_016634,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-19 16:43:31.312428,1
CAMP_0105,nrpess_008240,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-08 06:30:30.175573,0
CAMP_0107,nrpess_015584,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-04 06:04:57.052524,0
CAMP_0114,nrpess_012211,Consórcio Auto,Push Notification,Propensos a Cartão,2026-08-07 03:23:10.103417,0
CAMP_0100,nrpess_019808,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-10 13:32:17.996341,1
CAMP_0111,nrpess_011909,Cartão Black,Push Notification,Geral App,2026-08-08 12:30:11.315419,0
CAMP_0112,nrpess_014470,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-07 20:47:14.493902,0
CAMP_0103,nrpess_008793,Pix Parcelado,Banner Home,Geral App,2026-08-18 10:13:16.898804,0
CAMP_0101,nrpess_006835,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-02 04:56:29.839524,0
CAMP_0103,nrpess_020678,Pix Parcelado,Banner Home,Geral App,2026-08-11 23:46:52.352143,1
CAMP_0107,nrpess_016045,Cartão Black,Banner Home,Alta Renda Pix,2026-08-07 12:08:07.662867,0
CAMP_0110,nrpess_006311,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-19 00:27:11.290693,1
CAMP_0109,nrpess_002232,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-06 11:07:34.651652,0
CAMP_0107,nrpess_007788,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-12 16:38:31.592017,0
CAMP_0107,nrpess_023407,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-17 06:54:04.006367,1
CAMP_0105,nrpess_024707,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-12 15:00:42.867286,0
CAMP_0107,nrpess_017640,Pix Parcelado,Push Notification,Geral App,2026-08-09 19:16:20.337089,0
CAMP_0106,nrpess_006082,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-06 05:03:34.031314,0
CAMP_0112,nrpess_020654,Cartão Black,Pós-Pix Transacional,Alta Renda Pix,2026-08-19 18:57:57.795411,0
CAMP_0105,nrpess_014335,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-20 13:10:11.659317,0
CAMP_0108,nrpess_019706,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-03 13:38:47.523629,0
CAMP_0112,nrpess_009645,Pix Parcelado,Push Notification,Especial sem Seguro,2026-08-12 20:54:22.513801,0
CAMP_0100,nrpess_024274,Seguro Pix,Banner Home,Geral App,2026-08-07 07:49:57.996278,1
CAMP_0103,nrpess_006143,Cartão Black,Banner Home,Especial sem Seguro,2026-08-18 21:49:43.066711,0
CAMP_0113,nrpess_017740,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-01 13:26:34.458213,0
CAMP_0105,nrpess_002115,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-11 08:16:12.244382,1
CAMP_0101,nrpess_010329,Cartão Black,Banner Home,Geral App,2026-08-03 10:40:57.849110,0
CAMP_0113,nrpess_012682,Seguro Pix,Push Notification,Geral App,2026-08-12 04:32:55.275619,0
CAMP_0107,nrpess_006181,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-08 08:08:49.661474,0
CAMP_0112,nrpess_016675,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-06 06:17:56.836763,1
CAMP_0100,nrpess_008935,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-12 19:21:01.115147,0
CAMP_0107,nrpess_022320,Cartão Black,Carrossel Ofertas,Propensos a Cartão,2026-08-18 13:27:15.222082,0
CAMP_0103,nrpess_011320,Pix Parcelado,Push Notification,Alta Renda Pix,2026-08-18 16:15:46.681959,0
CAMP_0111,nrpess_018437,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-10 23:25:53.785930,0
CAMP_0114,nrpess_002241,Cartão Black,Push Notification,Propensos a Cartão,2026-08-19 23:26:57.429998,0
CAMP_0105,nrpess_013706,Pix Parcelado,Carrossel Ofertas,Alta Renda Pix,2026-08-12 08:55:02.578739,0
CAMP_0106,nrpess_018496,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-12 03:05:17.258850,0
CAMP_0102,nrpess_015246,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-18 08:14:48.695728,0
CAMP_0104,nrpess_018634,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-03 18:35:59.660531,1
CAMP_0101,nrpess_020195,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-17 15:38:09.455583,0
CAMP_0111,nrpess_006609,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-02 05:38:32.860160,0
CAMP_0108,nrpess_006377,Consórcio Auto,Push Notification,Alta Renda Pix,2026-08-21 20:43:13.837211,0
CAMP_0109,nrpess_021610,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-12 19:52:42.114603,0
CAMP_0100,nrpess_020324,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-20 14:01:48.663854,0
CAMP_0101,nrpess_024012,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-15 06:27:08.116779,0
CAMP_0111,nrpess_005869,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-16 05:00:38.672238,0
CAMP_0108,nrpess_008033,Cartão Black,Banner Home,Geral App,2026-08-04 03:47:55.401035,1
CAMP_0102,nrpess_019613,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-14 14:04:51.222310,0
CAMP_0107,nrpess_022331,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-21 13:20:46.123007,0
CAMP_0112,nrpess_005892,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-01 22:22:25.565412,0
CAMP_0114,nrpess_003415,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-13 13:01:49.836010,0
CAMP_0106,nrpess_019186,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-04 08:11:31.418023,1
CAMP_0110,nrpess_008404,Consórcio Auto,Pós-Pix Transacional,Propensos a Cartão,2026-08-11 18:41:28.505766,0
CAMP_0110,nrpess_012196,Pix Parcelado,Push Notification,Propensos a Cartão,2026-08-12 05:29:18.511179,0
CAMP_0110,nrpess_022341,Consórcio Auto,Push Notification,Propensos a Cartão,2026-08-14 07:52:13.257927,0
CAMP_0114,nrpess_001670,Seguro Pix,Banner Home,Geral App,2026-08-11 00:04:47.365753,0
CAMP_0102,nrpess_020982,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-06 12:54:56.897255,1
CAMP_0105,nrpess_006827,Pix Parcelado,Push Notification,Geral App,2026-08-01 11:23:29.294456,1
CAMP_0109,nrpess_020681,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-12 05:11:54.915575,0
CAMP_0111,nrpess_022803,Seguro Pix,Banner Home,Geral App,2026-08-02 02:26:36.802819,0
CAMP_0110,nrpess_011261,Seguro Pix,Push Notification,Geral App,2026-08-06 05:59:33.307349,0
CAMP_0107,nrpess_011814,Consórcio Auto,Banner Home,Geral App,2026-08-04 22:57:21.034845,0
CAMP_0107,nrpess_022025,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-13 14:21:40.802892,0
CAMP_0114,nrpess_022184,Seguro Pix,Push Notification,Geral App,2026-08-14 06:34:37.031725,0
CAMP_0102,nrpess_023735,Cartão Black,Banner Home,Propensos a Cartão,2026-08-19 20:09:20.891822,0
